id,observed_on,time_observed_at,user_id,user_name,quality_grade,num_identification_agreements,num_identification_disagreements,latitude,longitude,positional_accuracy,place_town_name,place_county_name,species_guess,scientific_name,common_name,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name,name_en
247258167,2023-03-23,2023-03-23 04:57:00 UTC,748483,Prashanth,research,1,0,12.9247883775,77.5880159572,37,,Bangalore,Phimenes flavopictus,Phimenes flavopictus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Phimenes,,Phimenes flavopictus,,,,,Shakambari Nagar
284435896,2023-11-23,2023-11-23 02:48:00 UTC,3504483,Shelley Rutkin,research,1,0,12.9183126,77.680097,384,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Varthuru
294326893,2023-08-20,2023-08-20 05:55:00 UTC,3421691,Aditya Bari,research,1,0,12.9729878306,77.5932071722,,,Bangalore,Phimenes flavopictus,Phimenes flavopictus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Phimenes,,Phimenes flavopictus,,,,,Sampangiram Nagar
294345143,2023-11-11,2023-11-11 10:19:00 UTC,3421691,Aditya Bari,research,3,0,12.9904551,77.6137573997,,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Bharathi Nagar
196128494,2024-01-08,2024-01-08 02:48:43 UTC,2468551,Chandu Bandi,research,2,0,12.9067935833,77.6772613333,,,Bangalore,Yellow Oriental Paper Wasp,Polistes olivaceus,Yellow Oriental Paper Wasp,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Polistini,,Polistes,,Polistes olivaceus,,,,,Bellanduru
196202148,2024-01-09,2024-01-09 05:49:28 UTC,6587739,Mohammed Ishaq,research,1,0,13.0329694444,77.5766888889,,,Bangalore,Delta conoideum,Delta conoideum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Delta,,Delta conoideum,,,,,Sanjaya Nagar
196343081,2024-01-11,2024-01-11 11:01:39 UTC,6587739,Mohammed Ishaq,research,2,0,13.0329416667,77.5767833333,,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Sanjaya Nagar
196343121,2024-01-11,2024-01-11 11:01:42 UTC,6587739,Mohammed Ishaq,research,2,0,13.0329416667,77.5767833333,,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Sanjaya Nagar
196667733,2024-01-13,2024-01-13 09:53:00 UTC,3869370,Sunandav,research,3,0,13.017206594,77.5671665857,31,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Aramane Nagara
196980953,2024-01-18,2024-01-18 08:40:11 UTC,6209958,Bhaveesh Shetty,research,2,0,12.9319384997,77.6065609,,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Suddagunte Palya
197207964,2024-01-21,2024-01-21 08:10:57 UTC,6765783,,research,1,0,13.0462444336,77.4999407306,30,,Bangalore,Yellow Oriental Paper Wasp,Polistes olivaceus,Yellow Oriental Paper Wasp,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Polistini,,Polistes,,Polistes olivaceus,,,,,Nalagadarenahalli
197883517,2024-01-29,2024-01-29 10:54:51 UTC,6209958,Bhaveesh Shetty,research,1,0,12.9320886,77.6062438,,,Bangalore,Phimenes flavopictus,Phimenes flavopictus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Phimenes,,Phimenes flavopictus,,,,,Suddagunte Palya
199645199,2024-02-18,2024-02-18 06:14:24 UTC,6209958,Bhaveesh Shetty,research,3,0,12.8389667997,77.5879570997,,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Kalena Agrahara
199645240,2024-02-18,2024-02-18 06:12:01 UTC,6209958,Bhaveesh Shetty,research,1,0,12.8389356145,77.5879523903,5,,Bangalore,Phimenes flavopictus,Phimenes flavopictus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Phimenes,,Phimenes flavopictus,,,,,Kalena Agrahara
199911082,2024-02-03,2024-02-03 11:28:07 UTC,3313880,Vikas D Prasad,research,1,0,12.9481753882,77.5891439617,41,,Bangalore,Potter and Mason Wasps,Eumeninae,Potter and Mason Wasps,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,,,,,,,,Vishveshwara Puram
200628844,2024-02-23,2024-02-23 10:34:50 UTC,4083198,Paul Antony Mangaly,research,2,0,12.9723377871,77.5935957581,51,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Sampangiram Nagar
200688455,2024-02-18,2024-02-18 06:09:54 UTC,337978,Karthik Thrikkadeeri,research,1,0,12.8391027778,77.5880722222,,,Bangalore,Phimenes flavopictus,Phimenes flavopictus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Phimenes,,Phimenes flavopictus,,,,,Kalena Agrahara
201646209,2024-03-08,,5321822,PARIMALA RAO A N,research,1,0,12.9311719878,77.5806229189,8,,Bangalore,Phimenes flavopictus,Phimenes flavopictus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Phimenes,,Phimenes flavopictus,,,,,Shakambari Nagar
202150116,2024-03-12,2024-03-12 05:53:38 UTC,6209958,Bhaveesh Shetty,research,1,0,12.9322432997,77.6062055997,,,Bangalore,Delta pyriforme,Delta pyriforme,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Delta,,Delta pyriforme,,,,,Suddagunte Palya
202502144,2024-03-15,2024-03-15 07:26:10 UTC,5245686,Paula Simpson,research,1,0,12.8673047939,77.5935317203,14,,Bangalore,Delta pyriforme,Delta pyriforme,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Delta,,Delta pyriforme,,,,,Kalena Agrahara
203200509,2024-03-20,2024-03-20 04:36:14 UTC,6039916,,research,2,0,12.9507579911,77.7324954431,693,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,White Field
203325032,2024-03-18,2024-03-18 09:37:31 UTC,5245686,Paula Simpson,research,2,0,12.8678950966,77.5929530337,24,,Bangalore,Potter and Mason Wasps,Eumeninae,Potter and Mason Wasps,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,,,,,,,,Kalena Agrahara
206578448,2024-04-11,2024-04-11 07:25:23 UTC,6209958,Bhaveesh Shetty,research,1,0,12.9720215225,77.5416453928,5,,Bangalore,Phimenes flavopictus,Phimenes flavopictus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Phimenes,,Phimenes flavopictus,,,,,Vijayanagar
207110539,2024-04-11,2024-04-11 05:27:00 UTC,3499217,,research,1,0,12.9142864,77.593172,40,,Bangalore,Tropical Paper Wasp,Polistes stigma,Tropical Paper Wasp,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Polistini,,Polistes,,Polistes stigma,,,,,J P Nagar
207331696,2024-04-15,2024-04-15 02:38:51 UTC,6765783,,research,3,0,13.0462424739,77.4999041855,33,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Nalagadarenahalli
207401671,2024-04-15,2024-04-15 12:17:50 UTC,2169108,Bhuvan Raj K,research,2,0,12.898626,77.5407179722,,,Bangalore,Delta pyriforme,Delta pyriforme,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Delta,,Delta pyriforme,,,,,Subrahmanyapura
207560673,2024-04-09,2024-04-09 10:51:47 UTC,3248328,,research,1,0,13.0653063407,77.6477951556,196,,Bangalore,Ropalidia marginata,Ropalidia marginata,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia marginata,,,,,Horamavu
208430301,2024-04-21,2024-04-21 03:19:46 UTC,6765783,,research,1,0,13.0462444336,77.4999407306,30,,Bangalore,Eumenes macrops,Eumenes macrops,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Eumenes,,Eumenes macrops,,,,,Nalagadarenahalli
210095261,2024-04-27,2024-04-27 10:51:14 UTC,6394171,Chitranshi Tewari,research,3,0,13.0721416667,77.5567333333,8,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Vidyaranyapura
210096508,2024-04-27,2024-04-27 07:59:57 UTC,5315477,Aditya Satpute,research,2,0,12.9486480997,77.5831120997,,,Bangalore,Phimenes flavopictus,Phimenes flavopictus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Phimenes,,Phimenes flavopictus,,,,,Vishveshwara Puram
214749770,2024-05-02,2024-05-02 05:36:00 UTC,4083198,Paul Antony Mangaly,research,1,0,12.9629399304,77.596689079,15,,Bangalore,Potter and Mason Wasps,Eumeninae,Potter and Mason Wasps,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,,,,,,,,Ashok Nagar
216754936,2024-05-18,2024-05-18 10:52:09 UTC,3248328,,research,1,0,13.0652697618,77.6478719339,196,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Horamavu
217520187,2024-05-22,2024-05-22 10:38:00 UTC,4083198,Paul Antony Mangaly,research,1,0,12.9740942286,77.592536124,31,,Bangalore,Lesser Banded Hornet,Vespa affinis,Lesser Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa affinis,,,,,Sampangiram Nagar
217828266,2024-04-16,2024-04-16 08:05:21 UTC,6765783,,research,1,0,13.0462444336,77.4999407306,30,,Bangalore,Phimenes flavopictus,Phimenes flavopictus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Phimenes,,Phimenes flavopictus,,,,,Nalagadarenahalli
221508372,2024-06-09,2024-06-09 03:56:05 UTC,7524702,Rahul Kumaresan,research,2,0,12.9473757997,77.5817444997,,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Vishveshwara Puram
222281567,2024-06-12,2024-06-12 10:43:33 UTC,3437760,Subramanyan Karthik,research,4,0,12.9925664489,77.7332389355,195,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Hudi
222574319,2024-06-14,2024-06-14 03:23:32 UTC,8265434,chandana p,research,3,0,12.94899924,77.58476405,7,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Vishveshwara Puram
222993039,2024-06-10,2024-06-10 10:16:39 UTC,3913338,,research,3,0,13.0715471667,77.5779583333,14,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Byatarayanapura
224828278,2024-06-23,2024-06-23 09:09:49 UTC,1398043,Maxim Rodrigues K,research,3,0,12.95145,77.5884305556,,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Vishveshwara Puram
225247904,2024-06-24,2024-06-24 04:31:43 UTC,8269693,Suhas Saya,research,1,0,13.0519944444,77.5812083333,,,Bangalore,Potter and Mason Wasps,Eumeninae,Potter and Mason Wasps,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,,,,,,,,Hebbal Kempapura
227981076,2024-07-08,2024-07-08 09:24:02 UTC,7833372,Dhyaan Prateek J C,research,2,0,12.9639929,77.5967905,,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Ashok Nagar
230270853,2024-07-15,2024-07-15 02:55:08 UTC,6233166,Rahul,research,1,0,13.0276824599,77.569844462,131,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Aramane Nagara
230448773,2024-07-20,2024-07-20 07:17:52 UTC,2169108,Bhuvan Raj K,research,1,0,12.8987245448,77.5405916199,27,,Bangalore,Ropalidia marginata,Ropalidia marginata,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia marginata,,,,,Subrahmanyapura
230828499,2024-07-21,2024-07-21 04:38:55 UTC,6992694,Sidharth S Kumar,research,2,0,12.8957194444,77.5922194444,,,Bangalore,Delta pyriforme,Delta pyriforme,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Delta,,Delta pyriforme,,,,,Bilekhalli
230916230,2024-07-22,2024-07-22 03:33:39 UTC,1993683,Rohit Naniwadekar,research,1,0,13.0678694444,77.5766416667,,,Bangalore,Polistes stigma tamulus,Polistes stigma tamulus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Polistini,,Polistes,,Polistes stigma,,Polistes stigma tamulus,,,Byatarayanapura
230950947,2024-07-22,2024-07-22 09:24:14 UTC,7833372,Dhyaan Prateek J C,research,1,0,12.9623233,77.5990046,,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Ashok Nagar
232742744,2024-07-30,2024-07-30 10:23:04 UTC,4816139,,research,1,0,12.9784839722,77.5935989722,,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Sampangiram Nagar
233397148,2024-07-04,2024-07-04 02:25:56 UTC,3313880,Vikas D Prasad,research,2,0,12.9026195,77.4815815,,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Hemmigepura
234825859,2024-08-10,2024-08-10 04:07:02 UTC,2868474,Nishanth Arvind,research,3,0,13.0169512352,77.5670911744,246,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Aramane Nagara
235075062,2024-08-11,2024-08-11 09:29:54 UTC,258303,Subbu Ramanathan,research,2,0,12.8801362,77.5291452,,,Bangalore,Delta pyriforme,Delta pyriforme,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Delta,,Delta pyriforme,,,,,Hemmigepura
235933004,2024-08-14,2024-08-14 05:15:09 UTC,2868474,Nishanth Arvind,research,2,0,13.0169512352,77.5670911744,246,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Aramane Nagara
236111357,2024-08-16,2024-08-16 05:19:58 UTC,8422435,Shaun,research,1,0,12.933709697,77.6057786867,39,,Bangalore,Paraleptomenes humbertianus,Paraleptomenes humbertianus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Paraleptomenes,,Paraleptomenes humbertianus,,,,,Suddagunte Palya
236458977,2024-08-18,2024-08-18 02:21:52 UTC,4366460,Kshitij Menon,research,2,0,13.0833388889,77.6094305556,,,Bangalore,Delta conoideum,Delta conoideum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Delta,,Delta conoideum,,,,,Jakkuru
236888511,2024-03-11,2024-03-11 04:15:00 UTC,2362965,Karthik,research,1,0,13.034795,77.572956,30,,Bangalore,Phimenes flavopictus,Phimenes flavopictus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Phimenes,,Phimenes flavopictus,,,,,Radhakrishna Temple Ward
237030053,2024-08-21,2024-08-21 01:41:00 UTC,3107482,,research,1,0,12.92905,77.6275633333,15,,Bangalore,Lesser Banded Hornet,Vespa affinis,Lesser Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa affinis,,,,,Koramangala
237492672,2024-08-23,2024-08-23 04:36:47 UTC,4816139,,research,1,0,12.992475,77.6154939722,,,Bangalore,Ropalidia marginata,Ropalidia marginata,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia marginata,,,,,Pulikeshinagar
238753457,2024-08-30,2024-08-30 11:45:48 UTC,3248328,,research,2,0,13.0652606171,77.6476050541,196,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Horamavu
240303634,2024-09-07,2024-09-07 10:56:08 UTC,7833372,Dhyaan Prateek J C,research,2,0,12.914859581,77.5206393376,2886,,Bangalore,Delta pyriforme,Delta pyriforme,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Delta,,Delta pyriforme,,,,,Rajarajeshwari Nagar
240377414,2024-08-29,2024-08-29 05:36:50 UTC,2113143,Ansil B. R.,research,1,0,13.0678055556,77.5792666667,,,Bangalore,Delta conoideum,Delta conoideum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Delta,,Delta conoideum,,,,,Byatarayanapura
241277483,2024-09-12,2024-09-12 01:56:11 UTC,8086593,StephSharma,research,1,0,12.9666116667,77.603395,14,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Ashok Nagar
241835820,2024-09-15,2024-09-15 04:54:00 UTC,5956273,Deepa Mohan,research,1,0,12.8915028,77.5923063,207,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Bilekhalli
242664537,2024-09-11,2024-09-11 04:43:29 UTC,6743673,,research,1,0,12.948007,77.580586,17371,,Bangalore,Phimenes flavopictus,Phimenes flavopictus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Phimenes,,Phimenes flavopictus,,,,,Vishveshwara Puram
243072044,2024-06-29,2024-06-29 11:20:00 UTC,4645876,Hrishu Aravind,research,1,0,12.920707,77.6414418,527,,Bangalore,Lesser Banded Hornet,Vespa affinis,Lesser Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa affinis,,,,,HSR Layout
243760604,2024-09-24,2024-09-24 09:28:25 UTC,7833372,Dhyaan Prateek J C,research,2,0,12.9764435,77.5993357,,,Bangalore,Lesser Banded Hornet,Vespa affinis,Lesser Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa affinis,,,,,Ashok Nagar
244528261,2024-09-28,2024-09-28 11:46:26 UTC,2976170,Alan Smith,research,2,0,12.9761816111,77.5919321179,7,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Sampangiram Nagar
244610520,2024-09-29,2024-09-29 01:16:18 UTC,5245686,Paula Simpson,research,3,0,12.8668163,77.5952888,,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Kalena Agrahara
244862626,2024-09-30,2024-09-30 06:24:09 UTC,7833372,Dhyaan Prateek J C,research,2,0,12.963015,77.5977982,,,Bangalore,Delta conoideum,Delta conoideum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Delta,,Delta conoideum,,,,,Ashok Nagar
245356762,2024-10-02,2024-10-02 11:20:32 UTC,258303,Subbu Ramanathan,research,2,0,12.8782862806,77.5301978083,,,Bangalore,Delta pyriforme,Delta pyriforme,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Delta,,Delta pyriforme,,,,,Hemmigepura
245372653,2024-10-02,2024-10-02 02:05:00 UTC,5716036,SAMEER KULKARNI,research,3,0,13.0800718,77.5785151,2240,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Byatarayanapura
246344827,2024-10-08,2024-10-08 07:12:03 UTC,6553795,Samarth Jain,research,1,0,13.0715638569,77.5785579532,5,,Bangalore,Ropalidia rufoplagiata,Ropalidia rufoplagiata,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia rufoplagiata,,,,,Byatarayanapura
246354647,2024-10-08,2024-10-08 11:53:21 UTC,6765783,,research,1,0,13.0443333333,77.4993222222,,,Bangalore,Delta conoideum,Delta conoideum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Delta,,Delta conoideum,,,,,Nalagadarenahalli
