id,observed_on,time_observed_at,user_id,user_name,quality_grade,num_identification_agreements,num_identification_disagreements,latitude,longitude,positional_accuracy,place_town_name,place_county_name,species_guess,scientific_name,common_name,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name,ward_name,name_en
241697656,2024-08-31,2024-08-31 07:42:52 UTC,6055502,Anagha S,research,1,0,13.064292582,77.620216012,212,,Bangalore,Asian Honey Bee,Apis cerana,Asian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,,,,,Jakkuru
241825829,2024-09-14,2024-09-13 19:58:50 UTC,2868474,Nishanth Arvind,research,2,0,13.0169512352,77.5670911744,246,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,,,Aramane Nagara
241827065,2024-09-14,2024-09-14 07:37:33 UTC,2868474,Nishanth Arvind,needs_id,1,0,13.0169512352,77.5670911744,246,,Bangalore,Striped Small Carpenter Bees,Ceratinidia,Striped Small Carpenter Bees,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Ceratinini,,Ceratina,,,,,,,,Aramane Nagara
241827221,2024-09-14,2024-09-14 07:39:12 UTC,2868474,Nishanth Arvind,needs_id,2,0,13.0169512352,77.5670911744,246,,Bangalore,Bees,Ctenonomia,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Halictinae,,Halictini,Halictina,Lasioglossum,,,,,,,,Aramane Nagara
242037069,2024-09-16,2024-09-16 05:00:00 UTC,3569235,,needs_id,1,0,12.8841380085,77.4633222073,24,,Bangalore,"Leafcutter, Mortar, and Resin Bees",Megachile,"Leafcutter, Mortar, and Resin Bees",Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Megachilidae,Megachilinae,,Megachilini,,Megachile,,,,,,,,
242080442,2024-09-16,2024-09-16 04:12:32 UTC,6209958,Bhaveesh Shetty,needs_id,0,0,12.8111077,77.5741680997,,,Bangalore,Tachytes,Tachytes,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Crabronidae,Crabroninae,,Larrini,Gastrosericina,Tachytes,,,,,,,,
242081829,2024-09-16,2024-09-16 04:28:14 UTC,6209958,Bhaveesh Shetty,research,1,0,12.8116263,77.5740310997,,,Bangalore,Asian Honey Bee,Apis cerana,Asian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,,,,,
242101065,2024-09-16,2024-09-16 05:15:55 UTC,6209958,Bhaveesh Shetty,needs_id,0,0,12.8109243997,77.5736682,,,Bangalore,Bees and Apoid Wasps,Apoidea,Bees and Apoid Wasps,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,,,,,,,,,,,,,,
242103074,2024-09-16,2024-09-16 06:56:12 UTC,6209958,Bhaveesh Shetty,needs_id,1,0,12.8097083997,77.5735691997,,,Bangalore,Cloak-and-Dagger Bees,Thyreus,Cloak-and-Dagger Bees,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Melectini,,Thyreus,,,,,,,,
242275384,2024-09-16,2024-09-16 07:19:47 UTC,2169108,Bhuvan Raj K,research,3,0,12.9499527164,77.5129401443,,,Bangalore,Red Dwarf Honey Bee,Apis florea,Red Dwarf Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis florea,,,,,,Nagarabhavi
242282047,2024-06-29,2024-06-29 07:48:11 UTC,6765783,,needs_id,0,0,13.0462444336,77.4999407306,30,,Bangalore,Carinostigmus,Carinostigmus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Crabronidae,Pemphredoninae,,Pemphredonini,Stigmina,Carinostigmus,,,,,,,,Nalagadarenahalli
242414141,2024-09-18,2024-09-18 03:42:56 UTC,8586647,Ujjwal Nagar,research,3,0,12.84636381,77.77589651,5,,Bangalore,Red Dwarf Honey Bee,Apis florea,Red Dwarf Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis florea,,,,,,
242414906,2024-09-18,2024-09-18 03:49:19 UTC,8586547,Kajal Kumari,needs_id,0,0,12.84637,77.776925,3,,Bangalore,Blue Mud-dauber Wasps,Chalybion,Blue Mud-dauber Wasps,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Sphecidae,Sceliphrinae,,Sceliphrini,,Chalybion,,,,,,,,
242429305,2024-09-18,2024-09-18 06:35:59 UTC,8510090,Leela Mahesh Konda,research,3,0,12.8461055556,77.7769944444,,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,,,
242458079,2024-09-18,2024-09-18 10:05:32 UTC,6416131,Suma Badri,needs_id,2,0,12.7746460422,77.6120835543,823,,Bangalore,Pithitis,Pithitis,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Ceratinini,,Ceratina,,,,,,,,
242493101,2024-09-16,2024-09-16 08:08:00 UTC,6209958,Bhaveesh Shetty,needs_id,0,0,12.8079722951,77.5711835548,5,,Bangalore,Carpenter Bees,Xylocopinae,Carpenter Bees,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,,,,,,,,,,,
242621252,2024-09-19,2024-09-19 04:55:17 UTC,6553795,Samarth Jain,needs_id,0,0,13.0715638569,77.5785579532,5,,Bangalore,Woolly Wall Bee,Megachile lanata,Woolly Wall Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Megachilidae,Megachilinae,,Megachilini,,Megachile,,Megachile lanata,,,,,,Byatarayanapura
242641976,2024-09-18,2024-09-18 04:08:04 UTC,8586780,Adithya Surjith,needs_id,0,0,12.8467867,77.7764979,,,Bangalore,Carinostigmus,Carinostigmus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Crabronidae,Pemphredoninae,,Pemphredonini,Stigmina,Carinostigmus,,,,,,,,
242646490,2024-09-19,2024-09-19 01:23:00 UTC,5956273,Deepa Mohan,research,1,0,12.8141902,77.5757145,195,,Bangalore,Slender-scaped Carpenter Bee,Xylocopa tenuiscapa,Slender-scaped Carpenter Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa tenuiscapa,,,,,,
242646528,2024-09-19,2024-09-19 02:38:00 UTC,5956273,Deepa Mohan,needs_id,1,0,12.8141902,77.5757145,195,,Bangalore,Zonamegilla,Zonamegilla,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Anthophorini,,Amegilla,,,,,,,,
242692407,2024-09-18,2024-09-18 04:08:17 UTC,8592106,Shreeya Sivakumar,needs_id,0,0,12.8469759997,77.7763771997,,,Bangalore,Carinostigmus,Carinostigmus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Crabronidae,Pemphredoninae,,Pemphredonini,Stigmina,Carinostigmus,,,,,,,,
242803061,2024-09-20,2024-09-20 02:31:31 UTC,6765783,,needs_id,0,0,13.0444581312,77.4992728606,57,,Bangalore,Crabronina,Crabronina,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Crabronidae,Crabroninae,,Crabronini,Crabronina,,,,,,,,,Nalagadarenahalli
242812143,2024-09-19,2024-09-19 15:50:02 UTC,6553795,Samarth Jain,needs_id,1,0,13.0715638569,77.5785579532,5,,Bangalore,Tetragonula,Tetragonula,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Meliponini,,Tetragonula,,,,,,,,Byatarayanapura
242872726,2024-09-20,2024-09-20 13:53:09 UTC,6416131,Suma Badri,needs_id,0,0,12.7746460422,77.6120835543,823,,Bangalore,Blue-banded and Allied Digger Bees,Amegilla,Blue-banded and Allied Digger Bees,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Anthophorini,,Amegilla,,,,,,,,
243072035,2024-06-28,2024-06-28 03:18:00 UTC,4645876,Hrishu Aravind,needs_id,0,0,12.920707,77.6414418,527,,Bangalore,Large Carpenter Bees,Xylocopa,Large Carpenter Bees,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,,,,,,,HSR Layout
243078077,2024-09-21,2024-09-21 03:30:57 UTC,6209958,Bhaveesh Shetty,needs_id,0,0,12.8080566997,77.5712395997,,,Bangalore,Large Carpenter Bees,Xylocopa,Large Carpenter Bees,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,,,,,,,
243079502,2024-09-21,2024-09-21 07:43:53 UTC,6209958,Bhaveesh Shetty,needs_id,1,0,12.8079108997,77.5711131997,,,Bangalore,Hoplonomia,Hoplonomia,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Nomiinae,,,,Nomia,,,,,,,,
243254598,2024-09-20,2024-09-20 11:57:30 UTC,4687862,Paneendra BA,needs_id,0,0,12.9064124479,77.5347128883,703,,Bangalore,Large Carpenter Bees,Xylocopa,Large Carpenter Bees,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,,,,,,,Subrahmanyapura
243255539,2024-09-18,2024-09-18 03:49:19 UTC,8586547,Kajal Kumari,needs_id,0,0,12.84637,77.776925,3,,Bangalore,Blue Mud-dauber Wasps,Chalybion,Blue Mud-dauber Wasps,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Sphecidae,Sceliphrinae,,Sceliphrini,,Chalybion,,,,,,,,
243936334,2024-09-25,2024-09-25 01:19:00 UTC,5956273,Deepa Mohan,research,2,0,12.8141902,77.5757145,195,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,,,
244243655,2024-09-22,2024-09-22 03:26:27 UTC,4083198,Paul Antony Mangaly,needs_id,0,0,13.0827564463,77.5820451602,156,,Bangalore,Liris,Liris,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Crabronidae,Crabroninae,,Larrini,Larrina,Liris,,,,,,,,Byatarayanapura
244243874,2024-09-22,2024-09-22 03:53:45 UTC,4083198,Paul Antony Mangaly,research,1,0,13.0839652778,77.56534575,,,Bangalore,Yellow-headed Carpenter,Xylocopa ruficornis,Yellow-headed Carpenter,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa ruficornis,,,,,,Byatarayanapura
244286150,2024-09-26,2024-09-26 12:31:00 UTC,8391900,,needs_id,0,0,12.8402778,77.6283333,263,,Bangalore,Large Carpenter Bees,Xylocopa,Large Carpenter Bees,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,,,,,,,
244335276,2024-09-18,2024-09-18 08:40:00 UTC,8391900,,needs_id,0,0,12.8470072,77.6466324,215,,Bangalore,Large Carpenter Bees,Xylocopa,Large Carpenter Bees,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,,,,,,,
244443553,2024-09-28,2024-09-28 02:12:00 UTC,5956273,Deepa Mohan,research,1,0,12.790928358,77.6340620311,389,,Bangalore,Slender-scaped Carpenter Bee,Xylocopa tenuiscapa,Slender-scaped Carpenter Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa tenuiscapa,,,,,,
244722824,2024-09-09,2024-09-09 14:28:00 UTC,6209958,Bhaveesh Shetty,research,1,0,12.9719783955,77.5416634977,15,,Bangalore,Yellow-headed Carpenter,Xylocopa ruficornis,Yellow-headed Carpenter,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa ruficornis,,,,,,Vijayanagar
245023263,2024-10-01,2024-10-01 04:44:00 UTC,7839831,Vivek Shukla,needs_id,3,0,12.8813907521,77.4639891109,2,,Bangalore,Blue-banded and Allied Digger Bees,Anthophila,Bees,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,,,,,,,,,,,,,,
245187792,2024-09-08,2024-09-08 04:24:00 UTC,3301493,Sriram Ranganathan,needs_id,2,0,13.0334934,77.673888,797,,Bangalore,Xanthosarus,Xanthosarus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Megachilidae,Megachilinae,,Megachilini,,Megachile,,,,,,,,Kalkere
245198874,2024-10-01,2024-10-01 04:59:00 UTC,5043,Haneesh K M,needs_id,0,0,12.9150945315,77.4696979879,122,,Bangalore,Xylocopa fenestrata,Xylocopa fenestrata,Windowed Carpenter,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa fenestrata,,,,,,
245214047,2024-06-10,2024-06-10 04:48:00 UTC,8639914,,research,1,0,12.9573596723,77.5993520267,61,,Bangalore,Slender-scaped Carpenter Bee,Xylocopa tenuiscapa,Slender-scaped Carpenter Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa tenuiscapa,,,,,,Shanthi Nagar
245371100,2024-09-30,2024-09-30 12:15:18 UTC,6207454,Sri Harsha K.M,needs_id,2,0,13.0422834564,77.5518190116,5,,Bangalore,Stigmina,Stigmina,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Crabronidae,Pemphredoninae,,Pemphredonini,Stigmina,,,,,,,,,Yeshwanthpura
245414130,2024-09-21,2024-09-21 01:43:00 UTC,8391900,,research,2,0,12.83742,77.58723,28,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,,,Kalena Agrahara
245422060,2024-06-27,2024-06-27 08:12:16 UTC,3341973,Samrudh Nandagopal,needs_id,0,0,12.7305799722,77.5156669722,,,Bangalore,Digger Bees,Amegilla,Blue-banded and Allied Digger Bees,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Anthophorini,,Amegilla,,,,,,,,
245425333,2024-10-02,2024-10-02 08:22:00 UTC,3357435,,needs_id,2,0,12.976845,77.5955416667,25,,Bangalore,Bees,Anthophila,Bees,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,,,,,,,,,,,,,,Sampangiram Nagar
245551169,2024-10-04,2024-10-04 11:29:03 UTC,6209958,Bhaveesh Shetty,needs_id,0,0,12.9363653997,77.6073815997,,,Bangalore,Crabronina,Crabronina,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Crabronidae,Crabroninae,,Crabronini,Crabronina,,,,,,,,,Lakkasandra
245590458,2024-09-21,2024-09-21 02:45:00 UTC,8391900,,research,2,0,12.83742,77.58723,28,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,,,Kalena Agrahara
245590518,2024-09-21,2024-09-21 03:41:00 UTC,8391900,,research,1,0,12.83742,77.58723,28,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,,,Kalena Agrahara
245870626,2024-10-05,2024-10-05 07:07:37 UTC,2468551,Chandu Bandi,needs_id,3,1,12.8810748889,77.6904754444,,,Bangalore,Zonamegilla,Zonamegilla,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Anthophorini,,Amegilla,,,,,,,,
245914944,2024-10-06,2024-10-06 05:41:40 UTC,4687862,Paneendra BA,needs_id,1,0,12.9064124479,77.5347128883,703,,Bangalore,Zonamegilla,Zonamegilla,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Anthophorini,,Amegilla,,,,,,,,Subrahmanyapura
245938793,2024-10-06,2024-10-06 12:12:23 UTC,2801703,Vaidya R,needs_id,1,0,12.9412444444,77.5090805556,,,Bangalore,Cloak-and-Dagger Bees,Thyreus,Cloak-and-Dagger Bees,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Melectini,,Thyreus,,,,,,,,Jnana Bharathi ward
245942946,2024-10-06,2024-10-06 07:13:00 UTC,6553795,Samarth Jain,needs_id,0,0,13.0715638569,77.5785579532,5,,Bangalore,Large Carpenter Bees,Xylocopa,Large Carpenter Bees,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,,,,,,,Byatarayanapura
245951389,2024-10-06,2024-10-06 05:45:00 UTC,1994093,Mittal Gala,needs_id,0,0,12.9019941,77.595745,307,,Bangalore,Pithitis,Ceratina smaragdula,Emerald Small Carpenter,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Ceratinini,,Ceratina,,Ceratina smaragdula,,,,,,Bilekhalli
246102596,2024-10-07,2024-10-07 04:56:00 UTC,7839831,Vivek Shukla,needs_id,1,0,12.8814722524,77.4640663911,4,,Bangalore,Liris,Liris,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Crabronidae,Crabroninae,,Larrini,Larrina,Liris,,,,,,,,
246306619,2024-10-08,2024-10-08 11:55:24 UTC,6209958,Bhaveesh Shetty,needs_id,1,0,12.9719709,77.5417194,,,Bangalore,Nomad Bees,Nomada,Nomad Bees,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Nomadinae,,Nomadini,,Nomada,,,,,,,,Vijayanagar
246353655,2024-10-08,2024-10-08 11:45:54 UTC,6765783,,research,1,0,13.0443,77.4994833333,,,Bangalore,Emerald Cockroach Wasp,Ampulex compressa,Emerald Cockroach Wasp,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Ampulicidae,Ampulicinae,,Ampulicini,,Ampulex,,Ampulex compressa,,,,,,Nalagadarenahalli
246354904,2024-10-08,2024-10-08 11:57:42 UTC,6765783,,needs_id,0,0,13.0443388889,77.4991666667,,,Bangalore,Ammophila clavus,Ammophila clavus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Sphecidae,Ammophilinae,,Ammophilini,,Ammophila,,Ammophila clavus,,,,,,Nalagadarenahalli
246355292,2024-10-08,2024-10-08 12:17:24 UTC,6765783,,needs_id,0,0,13.0444027778,77.4994527778,,,Bangalore,Ammophila clavus,Ammophila clavus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Sphecidae,Ammophilinae,,Ammophilini,,Ammophila,,Ammophila clavus,,,,,,Nalagadarenahalli
246582712,2024-10-10,2024-10-10 05:10:00 UTC,7839831,Vivek Shukla,needs_id,0,0,12.8813722989,77.46399237,2,,Bangalore,Apinae,Apinae,Apine Bees,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,,,,,,,,,,,
246881324,2024-10-12,2024-10-12 05:18:46 UTC,3248328,,needs_id,0,0,13.0917448981,77.66084712,207,,Bangalore,Striped Nomia,Nomia strigata,Striped Nomia,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Nomiinae,,,,Nomia,,Nomia strigata,,,,,,
247063851,2024-10-13,2024-10-13 05:02:49 UTC,3248328,,research,1,0,13.0912880377,77.660731785,207,,Bangalore,Slender-scaped Carpenter Bee,Xylocopa tenuiscapa,Slender-scaped Carpenter Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa tenuiscapa,,,,,,
247105105,2024-10-13,2024-10-12 19:19:00 UTC,3866171,Jithesh Pai,needs_id,1,0,12.6306968663,77.53025016,,,Bangalore,Trichanthidium,Trichanthidium,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Megachilidae,Megachilinae,,Anthidiini,,Pachyanthidium,,,,,,,,
247634406,2024-10-16,2024-10-16 06:18:48 UTC,6209958,Bhaveesh Shetty,needs_id,1,0,12.9339066,77.6067130997,,,Bangalore,Trirogma,Trirogma,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Ampulicidae,Ampulicinae,,Ampulicini,,Trirogma,,,,,,,,Suddagunte Palya
247881781,2024-10-18,2024-10-18 07:21:40 UTC,258303,Subbu Ramanathan,needs_id,0,0,12.8790562,77.5301388833,,,Bangalore,Mole Cricket Hunters,Larra,Mole Cricket Hunters,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Crabronidae,Crabroninae,,Larrini,Larrina,Larra,,,,,,,,Hemmigepura
247893344,2024-10-18,2024-10-18 05:43:41 UTC,6209958,Bhaveesh Shetty,needs_id,0,0,12.9341276,77.6068633,,,Bangalore,Large Carpenter Bees,Xylocopa,Large Carpenter Bees,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,,,,,,,Suddagunte Palya
248016009,2024-10-17,2024-10-17 05:53:51 UTC,3421691,Aditya Bari,needs_id,0,0,12.896888,77.593569,,,Bangalore,Oriental Mud-dauber Wasp,Chalybion bengalense,Oriental Mud-dauber Wasp,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Sphecidae,Sceliphrinae,,Sceliphrini,,Chalybion,,Chalybion bengalense,,,,,,Bilekhalli
248232890,2024-09-22,2024-09-22 02:00:00 UTC,1630921,Karan Matalia,needs_id,0,0,12.7124247143,77.6850066157,61,,Bangalore,Large Carpenter Bees,Xylocopa tenuiscapa,Slender-scaped Carpenter Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa tenuiscapa,,,,,,
248233283,2024-10-19,2024-10-19 08:55:29 UTC,7893047,,research,1,0,12.982635,77.699819,,,Bangalore,Asian Honey Bee,Apis cerana,Asian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,,,,,Garudachar Palya
248254783,2024-10-20,2024-10-20 11:11:46 UTC,7833372,Dhyaan Prateek J C,needs_id,1,0,12.9343086,77.5177113,,,Bangalore,Woolly Wall Bee,Megachile lanata,Woolly Wall Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Megachilidae,Megachilinae,,Megachilini,,Megachile,,Megachile lanata,,,,,,Jnana Bharathi ward
248398208,2024-10-20,2024-10-20 11:56:27 UTC,7833372,Dhyaan Prateek J C,needs_id,1,0,12.9342408,77.5177395,,,Bangalore,"Leafcutter, Mortar, and Resin Bees",Megachile,"Leafcutter, Mortar, and Resin Bees",Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Megachilidae,Megachilinae,,Megachilini,,Megachile,,,,,,,,Jnana Bharathi ward
248405017,2024-10-21,2024-10-21 05:28:00 UTC,7839831,Vivek Shukla,needs_id,0,0,12.8814170935,77.4640163376,2,,Bangalore,Tetragonula,Tetragonula,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Meliponini,,Tetragonula,,,,,,,,
248410395,2024-10-21,2024-10-21 04:37:37 UTC,258303,Subbu Ramanathan,research,1,0,12.8787690361,77.5294527417,,,Bangalore,Sceliphron madraspatanum,Sceliphron madraspatanum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Sphecidae,Sceliphrinae,,Sceliphrini,,Sceliphron,,Sceliphron madraspatanum,,,,,,Hemmigepura
